Pathway	ERR1960500	ERR1960501	ERR1960503	ERR1960504	ERR1960505	ERR1960506	ERR1960507	ERR1960508	ERR1960509	ERR1960510	ERR1960511	ERR1960512	ERR1960513	ERR1960515	ERR3078909	ERR3078910	ERR3078911	ERR3078912	ERR3078913	ERR3890090	ERR3890091	ERR3890092	ERR3890093	ERR3890094	ERR3890095	ERR3890096	ERR3890097	ERR3890098	ERR3890099	ERR3890100	ERR3890102	ERR3890103	ERR3890104	ERR3890105	ERR3890106	ERR3890107	ERR3890108	ERR3890109	ERR3890110	ERR3890111	ERR3890112	SRR12277191	SRR12277192	SRR12277193	SRR12277194	SRR12277195	SRR12277196	SRR12277197	SRR12277198	SRR12277199	SRR12277200	SRR12277201	SRR12277202	SRR13106729	SRR13106730	SRR13106731	SRR13106732	SRR13106733	SRR13106734	SRR13106735	SRR13106736	SRR13106737	SRR13106738	SRR13106739	SRR13106740
"PWY-6992: 1,5-anhydrofructose degradation"	0	3.39E-06	2.46E-06	0	0	4.18E-06	0	0	3.68E-06	1.03E-06	8.32E-07	0	4.76E-06	0	3.76E-06	4.40E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83E-06	1.21E-06	0	0	1.55E-06	0	0	0	0.000136732	0	0	0	0	0	0	0	0	0	0	0	1.26E-06	1.93E-06	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-6992: 1,5-anhydrofructose degradation|unclassified"	0	3.37E-06	2.46E-06	0	0	4.18E-06	0	0	3.68E-06	1.03E-06	8.30E-07	0	4.67E-06	0	3.76E-06	4.40E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.82E-06	1.21E-06	0	0	1.55E-06	0	0	0	1.47E-05	0	0	0	0	0	0	0	0	0	0	0	1.26E-06	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7000: kanamycin biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.61E-07	0	0	0	3.71E-07
PWY-7000: kanamycin biosynthesis|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.61E-07	0	0	0	3.71E-07
PWY-7003: glycerol degradation to butanol	0	0	1.02E-06	1.67E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77E-06	0	0	3.35E-06	0	0	0	0	0	0	0	0	1.57E-06
PWY-7003: glycerol degradation to butanol|unclassified	0	0	1.02E-06	1.66E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35E-06	0	0	0	0	0	0	0	0	1.57E-06
"PWY-7009: 2,2'-dihydroxybiphenyl degradation"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.34E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-7009: 2,2'-dihydroxybiphenyl degradation|unclassified"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.72E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-7013: (S)-propane-1,2-diol degradation"	0	0	0	0	0	0	0	0	0	1.70E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00024576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16E-06	0	0	0
"PWY-7013: (S)-propane-1,2-diol degradation|unclassified"	0	0	0	0	0	0	0	0	0	1.70E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16E-06	0	0	0
PWY-702: L-methionine biosynthesis II	0	1.64E-05	1.88E-05	5.23E-05	5.63E-05	1.16E-05	0	3.70E-05	1.27E-05	3.26E-05	1.34E-05	5.75E-05	1.81E-05	2.83E-05	1.08E-05	1.31E-05	1.68E-05	6.57E-06	1.60E-05	4.09E-06	6.78E-06	7.48E-06	2.30E-06	3.82E-06	4.97E-06	1.19E-06	4.93E-06	8.04E-06	2.78E-06	5.63E-06	4.09E-06	4.28E-06	6.65E-06	1.79E-06	5.65E-06	9.07E-06	6.17E-06	4.50E-06	5.07E-06	0.00031442	0	1.71E-05	1.92E-05	2.25E-05	2.17E-05	1.46E-05	1.24E-05	1.53E-05	1.07E-05	2.35E-05	2.38E-05	8.39E-06	1.16E-05	0	0	4.17E-05	2.66E-05	4.56E-05	3.58E-05	2.97E-05	3.39E-05	2.45E-06	0	2.93E-05	3.25E-05
PWY-702: L-methionine biosynthesis II|g__Lactobacillus.s__Lactobacillus_fermentum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-702: L-methionine biosynthesis II|g__Listeria.s__Listeria_monocytogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-702: L-methionine biosynthesis II|g__Staphylococcus.s__Staphylococcus_aureus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-702: L-methionine biosynthesis II|unclassified	0	1.64E-05	1.87E-05	5.10E-05	5.50E-05	1.15E-05	0	3.70E-05	1.27E-05	3.26E-05	1.34E-05	5.75E-05	1.81E-05	2.83E-05	1.06E-05	1.31E-05	1.68E-05	6.56E-06	1.60E-05	4.09E-06	6.78E-06	7.48E-06	2.30E-06	3.82E-06	4.93E-06	1.19E-06	4.93E-06	8.04E-06	2.78E-06	5.63E-06	4.09E-06	4.20E-06	6.60E-06	1.79E-06	5.65E-06	9.07E-06	6.17E-06	4.50E-06	5.07E-06	0.000222651	0	1.71E-05	1.92E-05	2.25E-05	2.17E-05	1.46E-05	1.24E-05	1.53E-05	1.07E-05	2.35E-05	2.38E-05	8.39E-06	1.16E-05	0	0	4.17E-05	2.66E-05	4.56E-05	3.58E-05	2.97E-05	3.39E-05	2.45E-06	0	2.93E-05	3.25E-05
"PWY-7039: phosphatidate metabolism, as a signaling molecule"	0	0	0	0	0	0	0	0	0	0	0	0	8.99E-07	0	4.11E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-7039: phosphatidate metabolism, as a signaling molecule|unclassified"	0	0	0	0	0	0	0	0	0	0	0	0	8.99E-07	0	3.85E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.98E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7052: cyanophycin metabolism	0	5.99E-07	5.65E-07	0	6.54E-07	8.49E-07	0	0	0	1.45E-06	2.62E-06	9.04E-07	2.71E-06	2.37E-06	0	0	0	0	0	0	0	0	3.02E-06	0	0	0	0	0	0	2.50E-06	0	0	0	0	0	1.46E-06	1.69E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60E-06	2.87E-06	1.02E-06	0	3.19E-06	3.43E-06
PWY-7052: cyanophycin metabolism|g__Nostoc.s__Nostoc_commune	0	0	0	0	0	0	0	0	0	0	3.07E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7052: cyanophycin metabolism|g__Nostoc.s__Nostoc_flagelliforme	0	0	0	0	0	0	0	0	0	0	2.62E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7052: cyanophycin metabolism|unclassified	0	5.99E-07	5.65E-07	0	6.54E-07	8.49E-07	0	0	0	1.45E-06	1.60E-06	9.04E-07	2.71E-06	2.37E-06	0	0	0	0	0	0	0	0	3.02E-06	0	0	0	0	0	0	2.50E-06	0	0	0	0	0	1.46E-06	1.69E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60E-06	2.87E-06	1.02E-06	0	3.19E-06	3.43E-06
PWY-7084: nitrifier denitrification	0	0	0	0	6.59E-07	0	0	0	0	0	0	2.89E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7084: nitrifier denitrification|unclassified	0	0	0	0	6.59E-07	0	0	0	0	0	0	2.89E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-7090: UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis"	0	0	0	3.71E-06	9.56E-07	0	0	0	0	1.03E-05	1.46E-06	1.13E-05	0	1.06E-05	3.87E-07	0	0	0	0	6.44E-06	2.26E-06	4.13E-06	4.36E-06	0	0	2.61E-06	6.60E-06	8.53E-06	3.17E-06	1.07E-05	2.19E-06	1.17E-05	1.19E-05	6.38E-06	1.04E-05	6.33E-06	6.89E-06	1.00E-05	6.19E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13E-06	1.19E-06	0	0	1.10E-06	1.61E-06	6.62E-07	0	8.21E-07	7.04E-07
"PWY-7090: UDP-2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate biosynthesis|unclassified"	0	0	0	3.71E-06	9.56E-07	0	0	0	0	1.03E-05	1.46E-06	1.13E-05	0	1.06E-05	3.87E-07	0	0	0	0	6.44E-06	2.26E-06	4.13E-06	4.36E-06	0	0	2.61E-06	6.60E-06	8.53E-06	3.17E-06	1.07E-05	2.19E-06	1.17E-05	1.19E-05	6.38E-06	1.04E-05	6.33E-06	6.89E-06	1.00E-05	6.19E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13E-06	1.19E-06	0	0	1.10E-06	1.61E-06	6.62E-07	0	8.21E-07	7.04E-07
PWY-7094: fatty acid salvage	0	4.87E-06	2.05E-05	1.13E-05	1.51E-05	3.53E-06	0	8.71E-06	4.14E-06	6.54E-06	4.21E-06	8.15E-07	5.86E-06	4.02E-06	4.37E-06	1.65E-05	1.42E-05	9.43E-06	1.40E-05	4.33E-06	0	0	0	0	4.54E-06	4.32E-06	3.55E-06	8.96E-06	3.56E-06	2.33E-06	6.75E-06	6.64E-06	3.97E-06	5.37E-06	4.25E-06	6.04E-06	0	4.82E-06	3.01E-06	6.63E-05	0	3.67E-06	2.64E-06	4.20E-06	6.39E-06	1.08E-05	9.70E-06	1.16E-05	8.85E-06	6.26E-06	3.72E-06	3.43E-06	1.38E-05	0	0	7.30E-06	4.03E-06	1.26E-05	5.28E-06	3.27E-05	3.53E-05	3.30E-06	0	4.47E-05	4.41E-05
PWY-7094: fatty acid salvage|g__Pseudomonas.s__Pseudomonas_aeruginosa_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.52E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7094: fatty acid salvage|unclassified	0	4.87E-06	2.00E-05	1.12E-05	1.49E-05	3.49E-06	0	8.69E-06	4.14E-06	6.54E-06	4.21E-06	8.15E-07	5.84E-06	4.02E-06	4.29E-06	1.63E-05	1.39E-05	9.18E-06	1.40E-05	4.33E-06	0	0	0	0	4.54E-06	4.32E-06	3.55E-06	8.96E-06	3.56E-06	2.33E-06	6.75E-06	6.64E-06	3.97E-06	5.37E-06	4.25E-06	6.04E-06	0	4.82E-06	3.01E-06	6.22E-05	0	3.67E-06	2.64E-06	4.20E-06	6.39E-06	1.08E-05	9.70E-06	1.16E-05	8.85E-06	6.26E-06	3.72E-06	3.43E-06	1.38E-05	0	0	7.30E-06	4.03E-06	1.26E-05	5.28E-06	3.27E-05	3.53E-05	3.30E-06	0	4.47E-05	4.41E-05
PWY-7097: vanillin and vanillate degradation I	0	7.36E-07	2.86E-06	1.15E-06	6.12E-07	0	0	0	0	2.26E-06	0	0	7.33E-07	7.32E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7097: vanillin and vanillate degradation I|unclassified	0	7.36E-07	2.75E-06	1.06E-06	5.91E-07	0	0	0	0	2.26E-06	0	0	7.31E-07	7.32E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7098: vanillin and vanillate degradation II	0	7.36E-07	2.86E-06	1.15E-06	6.12E-07	0	0	0	0	2.26E-06	0	2.70E-07	1.40E-06	7.32E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.90E-07	0	0	0	7.91E-07	1.82E-06
PWY-7098: vanillin and vanillate degradation II|unclassified	0	7.36E-07	2.75E-06	1.06E-06	5.91E-07	0	0	0	0	2.26E-06	0	2.70E-07	1.39E-06	7.32E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.90E-07	0	0	0	7.91E-07	1.82E-06
PWY-7111: pyruvate fermentation to isobutanol (engineered)	0	4.37E-05	6.45E-05	7.83E-05	0.000123766	3.77E-05	8.76E-06	7.29E-05	3.70E-05	8.52E-05	3.43E-05	0.000119044	5.13E-05	6.19E-05	3.48E-05	9.18E-05	7.79E-05	6.35E-05	9.57E-05	1.29E-05	1.42E-05	1.28E-05	1.34E-05	8.83E-06	3.01E-05	6.47E-06	4.45E-06	1.99E-05	6.06E-06	1.14E-05	1.49E-05	1.26E-05	2.03E-05	6.71E-06	2.18E-05	2.56E-05	1.62E-05	1.90E-05	1.32E-05	0.000459876	0	1.04E-05	5.06E-05	4.25E-05	5.42E-05	1.07E-05	7.95E-06	1.09E-05	1.30E-05	1.14E-05	1.39E-05	6.66E-07	1.24E-05	0	0	9.31E-05	8.59E-05	8.29E-05	7.94E-05	6.84E-05	7.59E-05	2.81E-05	2.42E-05	7.34E-05	7.25E-05
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Pseudomonas.s__Pseudomonas_aeruginosa_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.69E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Pseudomonas.s__Pseudomonas_fluorescens_group	0	0	0	0	0	0	0	0	0	0	0	0	2.87E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Staphylococcus.s__Staphylococcus_aureus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.95E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	0	4.36E-05	6.37E-05	7.71E-05	0.000120449	3.74E-05	8.76E-06	7.27E-05	3.70E-05	8.52E-05	3.42E-05	0.000119044	5.06E-05	6.19E-05	3.42E-05	9.14E-05	7.75E-05	6.32E-05	9.57E-05	1.29E-05	1.42E-05	1.28E-05	1.34E-05	8.83E-06	9.44E-06	6.47E-06	4.45E-06	1.99E-05	6.06E-06	1.14E-05	1.49E-05	1.25E-05	2.03E-05	6.71E-06	2.18E-05	2.56E-05	1.62E-05	1.90E-05	1.32E-05	0.000358797	0	1.04E-05	5.06E-05	4.25E-05	5.42E-05	1.07E-05	7.95E-06	1.09E-05	1.30E-05	1.14E-05	1.39E-05	6.66E-07	1.24E-05	0	0	9.31E-05	8.59E-05	8.29E-05	7.94E-05	6.84E-05	7.59E-05	2.81E-05	2.42E-05	7.34E-05	7.25E-05
"PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type"	0	1.84E-05	8.85E-06	1.94E-05	2.52E-05	9.50E-06	0	5.63E-06	6.19E-06	2.02E-05	1.28E-05	2.72E-05	1.43E-05	2.28E-05	7.23E-06	9.30E-06	9.00E-06	7.01E-06	6.90E-06	1.70E-05	4.76E-06	7.77E-06	3.36E-06	7.18E-06	8.52E-06	8.29E-06	9.34E-06	1.24E-05	5.21E-06	1.22E-05	1.39E-05	1.05E-05	1.50E-05	2.90E-06	1.88E-05	1.66E-05	1.80E-05	1.45E-05	9.24E-06	0.000103684	0	4.47E-06	2.64E-06	0	2.17E-06	9.02E-06	7.13E-06	1.50E-05	3.55E-06	2.07E-06	0	0	8.11E-06	0	0	2.81E-05	2.38E-05	4.08E-05	3.58E-05	7.38E-06	1.09E-05	6.90E-06	0	7.20E-06	8.61E-06
"PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type|unclassified"	0	1.84E-05	8.77E-06	1.89E-05	2.36E-05	9.46E-06	0	5.63E-06	6.19E-06	2.02E-05	1.27E-05	2.72E-05	1.41E-05	2.28E-05	7.06E-06	9.26E-06	8.96E-06	6.97E-06	6.90E-06	1.70E-05	4.76E-06	7.77E-06	3.36E-06	7.18E-06	8.40E-06	8.29E-06	9.34E-06	1.24E-05	5.21E-06	1.22E-05	1.39E-05	9.91E-06	1.49E-05	2.90E-06	1.88E-05	1.66E-05	1.80E-05	1.45E-05	9.24E-06	9.68E-05	0	4.47E-06	2.64E-06	0	2.17E-06	9.02E-06	7.13E-06	1.50E-05	3.55E-06	2.07E-06	0	0	8.10E-06	0	0	2.81E-05	2.38E-05	4.08E-05	3.58E-05	7.38E-06	1.09E-05	6.90E-06	0	7.20E-06	8.61E-06
"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type"	0	2.97E-05	3.05E-05	3.69E-05	3.14E-05	2.98E-05	4.17E-06	2.32E-05	1.90E-05	3.18E-05	3.01E-05	1.75E-05	4.51E-05	2.30E-05	2.87E-05	2.81E-05	2.95E-05	2.72E-05	2.88E-05	8.70E-06	0	5.56E-06	1.20E-05	9.11E-06	1.07E-05	0	1.16E-05	3.46E-06	4.65E-06	1.53E-05	4.41E-06	1.10E-05	2.06E-05	2.09E-06	0	1.29E-05	5.18E-06	1.06E-05	1.57E-05	0.000362943	0	2.97E-05	1.70E-05	1.23E-05	2.53E-05	3.12E-05	2.97E-05	3.05E-05	1.93E-05	2.60E-05	2.60E-05	2.23E-05	2.80E-05	0	0	1.90E-05	1.73E-05	3.29E-05	2.99E-05	2.70E-05	2.89E-05	1.57E-05	0	2.96E-05	3.14E-05
"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|g__Bradyrhizobium.s__Bradyrhizobium_erythrophlei"	0	0	0	2.91E-06	3.32E-06	0	0	0	0	0	0	0	0	0	3.76E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|g__Pseudomonas.s__Pseudomonas_fluorescens_group"	0	0	0	0	0	0	0	0	0	0	0	0	2.11E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|unclassified"	0	2.96E-05	2.83E-05	3.21E-05	2.58E-05	2.85E-05	4.17E-06	2.32E-05	1.90E-05	3.18E-05	2.90E-05	1.75E-05	4.43E-05	2.30E-05	2.46E-05	2.71E-05	2.82E-05	2.55E-05	2.88E-05	8.70E-06	0	5.56E-06	1.20E-05	9.11E-06	1.02E-05	0	1.16E-05	3.46E-06	4.65E-06	1.53E-05	4.41E-06	7.52E-06	2.00E-05	2.09E-06	0	1.29E-05	5.18E-06	1.06E-05	1.57E-05	0.000288247	0	2.97E-05	1.70E-05	1.23E-05	2.53E-05	3.12E-05	2.97E-05	3.05E-05	1.93E-05	2.60E-05	2.60E-05	2.21E-05	2.78E-05	0	0	1.90E-05	1.73E-05	3.29E-05	2.99E-05	2.70E-05	2.89E-05	1.57E-05	0	2.96E-05	3.14E-05
PWY-7118: chitin deacetylation	0	1.92E-05	2.09E-05	3.10E-05	3.12E-05	1.39E-05	6.30E-06	1.71E-05	1.33E-05	3.11E-05	1.40E-05	4.16E-05	1.15E-05	3.24E-05	1.66E-05	8.18E-06	5.20E-06	7.04E-06	6.45E-06	3.32E-06	0	0	0	8.38E-06	6.27E-06	0	0	0	2.26E-06	7.20E-06	0	2.11E-06	1.20E-05	0	0	6.26E-06	0	2.73E-06	6.74E-06	0.000285513	0	7.84E-06	1.78E-05	1.27E-05	1.30E-05	2.44E-06	4.81E-06	2.47E-06	4.31E-06	8.32E-06	8.94E-06	0	8.78E-06	0	0	1.29E-05	8.56E-06	1.45E-05	1.31E-05	2.39E-05	2.63E-05	9.09E-06	0	2.58E-05	2.72E-05
PWY-7118: chitin deacetylation|g__Pseudomonas.s__Pseudomonas_aeruginosa_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7118: chitin deacetylation|unclassified	0	1.92E-05	2.07E-05	3.02E-05	3.07E-05	1.37E-05	6.30E-06	1.71E-05	1.33E-05	3.11E-05	1.40E-05	4.16E-05	1.15E-05	3.24E-05	1.60E-05	8.16E-06	5.20E-06	7.03E-06	6.45E-06	3.32E-06	0	0	0	8.38E-06	6.27E-06	0	0	0	2.26E-06	7.20E-06	0	2.11E-06	1.09E-05	0	0	6.26E-06	0	2.73E-06	6.74E-06	0.000236082	0	7.84E-06	1.78E-05	1.27E-05	1.30E-05	2.44E-06	4.81E-06	2.47E-06	4.31E-06	8.32E-06	8.94E-06	0	8.78E-06	0	0	1.29E-05	8.56E-06	1.45E-05	1.31E-05	2.39E-05	2.63E-05	9.09E-06	0	2.58E-05	2.72E-05
PWY-7124: ethene biosynthesis V (engineered)	0	0	0	0	0	0	0	0	0	0	4.06E-06	0	5.06E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21E-06	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7124: ethene biosynthesis V (engineered)|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	4.22E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-7159: 3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)"	0	3.60E-06	1.13E-06	1.77E-05	4.08E-06	1.27E-05	0	0	0	2.27E-06	2.38E-05	6.64E-06	1.03E-05	1.89E-05	0	0	0	6.64E-07	0	7.86E-06	0	3.09E-06	0	6.57E-06	1.87E-05	0	1.25E-05	2.66E-06	9.31E-06	8.14E-06	3.34E-06	1.24E-05	2.36E-05	1.66E-06	2.37E-06	7.64E-06	2.69E-06	9.69E-06	9.65E-06	0	0	0	0	0	2.65E-06	0	0	0	0	0	0	0	7.54E-06	0	0	0	0	5.00E-07	0	1.03E-06	0	1.77E-06	0	0	1.42E-06
"PWY-7159: 3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)|g__Nostoc.s__Nostoc_commune"	0	0	0	0	0	0	0	0	0	0	2.74E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-7159: 3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)|g__Nostoc.s__Nostoc_flagelliforme"	0	0	0	0	0	0	0	0	0	0	2.25E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-7159: 3,8-divinyl-chlorophyllide a biosynthesis III (aerobic, light independent)|unclassified"	0	3.60E-06	1.13E-06	1.75E-05	4.07E-06	1.27E-05	0	0	0	2.27E-06	2.37E-05	6.64E-06	1.03E-05	1.89E-05	0	0	0	6.64E-07	0	7.86E-06	0	3.09E-06	0	6.57E-06	1.87E-05	0	1.25E-05	2.66E-06	9.31E-06	8.14E-06	3.34E-06	1.14E-05	2.21E-05	1.66E-06	2.37E-06	7.64E-06	2.69E-06	9.69E-06	9.65E-06	0	0	0	0	0	2.65E-06	0	0	0	0	0	0	0	5.05E-06	0	0	0	0	5.00E-07	0	1.03E-06	0	1.77E-06	0	0	1.42E-06
